JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VE|Ventes|VE202600266|20260831|411000|Clients|||FA-2026-0100|20260831|Client Bureau Partage Confluence, facture FA-2026-0100|2615,93|0,00|||20260831||
VE|Ventes|VE202600266|20260831|701000|Ventes de cafe torrefie|||FA-2026-0100|20260831|161 kg de cafe torrefie|0,00|2479,55|||20260831||
VE|Ventes|VE202600266|20260831|445710|TVA collectee|||FA-2026-0100|20260831|TVA collectee 5,5 %|0,00|136,38|||20260831||
ST|Stocks et production|ST202601004|20260831|713500|Variation des stocks de produits finis|||ST202601004|20260831|Destockage de produits finis|1511,88|0,00|||20260831||
ST|Stocks et production|ST202601004|20260831|355000|Stock de cafe torrefie|||ST202601004|20260831|Stock de cafe torrefie|0,00|1511,88|||20260831||
ST|Stocks et production|ST202601005|20260831|603100|Variation des stocks de cafe vert|||TOR-166|20260831|Consommation de cafe vert|1310,40|0,00|||20260831||
ST|Stocks et production|ST202601005|20260831|310000|Stock de cafe vert|||TOR-166|20260831|Stock de cafe vert|0,00|1310,40|||20260831||
ST|Stocks et production|ST202601006|20260831|603200|Variation des stocks d'emballages|||TOR-166|20260831|Consommation d'emballages|101,21|0,00|||20260831||
ST|Stocks et production|ST202601006|20260831|320000|Stock d'emballages et fournitures|||TOR-166|20260831|Stock d'emballages|0,00|101,21|||20260831||
ST|Stocks et production|ST202601007|20260831|355000|Stock de cafe torrefie|||TOR-166|20260831|Stock de cafe torrefie, brassin TOR-166|1218,35|0,00|||20260831||
ST|Stocks et production|ST202601007|20260831|713500|Variation des stocks de produits finis|||TOR-166|20260831|Production stockee|0,00|1218,35|||20260831||
CA|Caisse|CA202600233|20260831|512000|Banque|||CA202600233|20260831|Remise de la semaine|2245,04|0,00|||20260831||
CA|Caisse|CA202600233|20260831|530000|Caisse|||CA202600233|20260831|Caisse de la boutique|0,00|2245,04|||20260831||
BQ|Banque|BQ202600191|20260831|613200|Locations immobilieres|||BQ202600191|20260831|Loyer de la boutique|2150,00|0,00|||20260831||
BQ|Banque|BQ202600191|20260831|613200|Locations immobilieres|||BQ202600191|20260831|Loyer de l'atelier|2480,00|0,00|||20260831||
BQ|Banque|BQ202600191|20260831|445660|TVA deductible|||BQ202600191|20260831|TVA deductible 20 %|926,00|0,00|||20260831||
BQ|Banque|BQ202600191|20260831|512000|Banque|||BQ202600191|20260831|Prelevement du bailleur|0,00|5556,00|||20260831||
PA|Paie|PA202600008|20260831|641100|Salaires et traitements|||PA202600008|20260831|Salaires bruts, TOR|8200,00|0,00|||20260831||
PA|Paie|PA202600008|20260831|641100|Salaires et traitements|||PA202600008|20260831|Salaires bruts, BTQ|4000,00|0,00|||20260831||
PA|Paie|PA202600008|20260831|641100|Salaires et traitements|||PA202600008|20260831|Salaires bruts, WEB|1400,00|0,00|||20260831||
PA|Paie|PA202600008|20260831|641100|Salaires et traitements|||PA202600008|20260831|Salaires bruts, GRO|1600,00|0,00|||20260831||
PA|Paie|PA202600008|20260831|641100|Salaires et traitements|||PA202600008|20260831|Salaires bruts, ADM|1800,00|0,00|||20260831||
PA|Paie|PA202600008|20260831|645100|Charges de securite sociale|||PA202600008|20260831|Charges patronales|7140,00|0,00|||20260831||
PA|Paie|PA202600008|20260831|421000|Personnel, remunerations dues|||PA202600008|20260831|Net a payer|0,00|13260,00|||20260831||
PA|Paie|PA202600008|20260831|431000|Securite sociale et organismes sociaux|||PA202600008|20260831|Cotisations sociales|0,00|10880,00|||20260831||
BQ|Banque|BQ202600192|20260831|421000|Personnel, remunerations dues|||BQ202600192|20260831|Net a payer|13260,00|0,00|||20260831||
BQ|Banque|BQ202600192|20260831|512000|Banque|||BQ202600192|20260831|Virements de paie|0,00|13260,00|||20260831||
BQ|Banque|BQ202600193|20260831|606100|Energie, electricite et gaz|||BQ202600193|20260831|Energie de l'atelier|1666,28|0,00|||20260831||
BQ|Banque|BQ202600193|20260831|606100|Energie, electricite et gaz|||BQ202600193|20260831|Energie de la boutique|469,98|0,00|||20260831||
BQ|Banque|BQ202600193|20260831|445660|TVA deductible|||BQ202600193|20260831|TVA deductible 20 %|427,25|0,00|||20260831||
BQ|Banque|BQ202600193|20260831|512000|Banque|||BQ202600193|20260831|Prelevement Enedis|0,00|2563,51|||20260831||
BQ|Banque|BQ202600194|20260831|616000|Primes d'assurance|||BQ202600194|20260831|Prime mensuelle|412,00|0,00|||20260831||
BQ|Banque|BQ202600194|20260831|512000|Banque|||BQ202600194|20260831|Prelevement assureur|0,00|412,00|||20260831||
BQ|Banque|BQ202600195|20260831|623100|Publicite et marketing|||BQ202600195|20260831|Campagnes et contenus|1527,47|0,00|||20260831||
BQ|Banque|BQ202600195|20260831|445660|TVA deductible|||BQ202600195|20260831|TVA deductible 20 %|305,49|0,00|||20260831||
BQ|Banque|BQ202600195|20260831|512000|Banque|||BQ202600195|20260831|Prelevements divers|0,00|1832,96|||20260831||
BQ|Banque|BQ202600196|20260831|622600|Honoraires, expert comptable|||BQ202600196|20260831|Honoraires mensuels|540,00|0,00|||20260831||
BQ|Banque|BQ202600196|20260831|445660|TVA deductible|||BQ202600196|20260831|TVA deductible 20 %|108,00|0,00|||20260831||
BQ|Banque|BQ202600196|20260831|512000|Banque|||BQ202600196|20260831|Virement cabinet|0,00|648,00|||20260831||
BQ|Banque|BQ202600197|20260831|624100|Transports sur ventes|||BQ202600197|20260831|Expeditions en ligne|995,40|0,00|||20260831||
BQ|Banque|BQ202600197|20260831|624100|Transports sur ventes|||BQ202600197|20260831|Livraisons professionnelles|610,08|0,00|||20260831||
BQ|Banque|BQ202600197|20260831|445660|TVA deductible|||BQ202600197|20260831|TVA deductible 20 %|321,10|0,00|||20260831||
BQ|Banque|BQ202600197|20260831|512000|Banque|||BQ202600197|20260831|Prelevement transporteur|0,00|1926,58|||20260831||
BQ|Banque|BQ202600198|20260831|606300|Petit equipement et entretien|||BQ202600198|20260831|Filtres, outillage, entretien|250,57|0,00|||20260831||
BQ|Banque|BQ202600198|20260831|445660|TVA deductible|||BQ202600198|20260831|TVA deductible 20 %|50,11|0,00|||20260831||
BQ|Banque|BQ202600198|20260831|512000|Banque|||BQ202600198|20260831|Achats divers|0,00|300,68|||20260831||
BQ|Banque|BQ202600199|20260831|627000|Services bancaires|||BQ202600199|20260831|Commissions du mois|68,00|0,00|||20260831||
BQ|Banque|BQ202600199|20260831|512000|Banque|||BQ202600199|20260831|Frais preleves|0,00|68,00|||20260831||
BQ|Banque|BQ202600200|20260831|164000|Emprunts aupres des etablissements de credit|||BQ202600200|20260831|Capital rembourse|1640,00|0,00|||20260831||
BQ|Banque|BQ202600200|20260831|661100|Interets des emprunts|||BQ202600200|20260831|Interets|169,29|0,00|||20260831||
BQ|Banque|BQ202600200|20260831|512000|Banque|||BQ202600200|20260831|Prelevement de la banque|0,00|1809,29|||20260831||
OD|Operations diverses|OD202600012|20260831|681100|Dotations aux amortissements|||OD202600012|20260831|Dotation du mois|2194,22|0,00|||20260831||
OD|Operations diverses|OD202600012|20260831|281540|Amortissements du materiel industriel|||OD202600012|20260831|Torrefacteur|0,00|1216,67|||20260831||
OD|Operations diverses|OD202600012|20260831|281350|Amortissements des agencements|||OD202600012|20260831|Agencement|0,00|540,74|||20260831||
OD|Operations diverses|OD202600012|20260831|281830|Amortissements du materiel de bureau|||OD202600012|20260831|Materiel de bureau|0,00|247,92|||20260831||
OD|Operations diverses|OD202600012|20260831|280500|Amortissements des logiciels|||OD202600012|20260831|Logiciel|0,00|188,89|||20260831||
CA|Caisse|CA202600234|20260901|530000|Caisse|||CA202600234|20260901|Encaissements de la journee|622,48|0,00|||20260901||
CA|Caisse|CA202600234|20260901|701000|Ventes de cafe torrefie|||CA202600234|20260901|15.1 kg de cafe torrefie|0,00|420,17|||20260901||
CA|Caisse|CA202600234|20260901|445710|TVA collectee|||CA202600234|20260901|TVA collectee 5,5 %|0,00|23,11|||20260901||
CA|Caisse|CA202600234|20260901|706000|Prestations, bar et degustations|||CA202600234|20260901|Bar et degustations|0,00|162,91|||20260901||
CA|Caisse|CA202600234|20260901|445710|TVA collectee|||CA202600234|20260901|TVA collectee 10 %|0,00|16,29|||20260901||
ST|Stocks et production|ST202601008|20260901|713500|Variation des stocks de produits finis|||ST202601008|20260901|Destockage de produits finis|141,41|0,00|||20260901||
ST|Stocks et production|ST202601008|20260901|355000|Stock de cafe torrefie|||ST202601008|20260901|Stock de cafe torrefie|0,00|141,41|||20260901||
VE|Ventes|VE202600267|20260901|512000|Banque|||VE202600267|20260901|Encaissement Stripe|523,59|0,00|||20260901||
VE|Ventes|VE202600267|20260901|701000|Ventes de cafe torrefie|||VE202600267|20260901|18.1 kg de cafe torrefie|0,00|476,78|||20260901||
VE|Ventes|VE202600267|20260901|708500|Ports factures|||VE202600267|20260901|Ports factures|0,00|17,16|||20260901||
VE|Ventes|VE202600267|20260901|445710|TVA collectee|||VE202600267|20260901|TVA collectee 5,5 %|0,00|26,22|||20260901||
VE|Ventes|VE202600267|20260901|445710|TVA collectee|||VE202600267|20260901|TVA collectee 20 %|0,00|3,43|||20260901||
ST|Stocks et production|ST202601009|20260901|713500|Variation des stocks de produits finis|||ST202601009|20260901|Destockage de produits finis|169,58|0,00|||20260901||
ST|Stocks et production|ST202601009|20260901|355000|Stock de cafe torrefie|||ST202601009|20260901|Stock de cafe torrefie|0,00|169,58|||20260901||
ST|Stocks et production|ST202601010|20260901|603100|Variation des stocks de cafe vert|||TOR-167|20260901|Consommation de cafe vert|1643,13|0,00|||20260901||
ST|Stocks et production|ST202601010|20260901|310000|Stock de cafe vert|||TOR-167|20260901|Stock de cafe vert|0,00|1643,13|||20260901||
ST|Stocks et production|ST202601011|20260901|603200|Variation des stocks d'emballages|||TOR-167|20260901|Consommation d'emballages|158,29|0,00|||20260901||
ST|Stocks et production|ST202601011|20260901|320000|Stock d'emballages et fournitures|||TOR-167|20260901|Stock d'emballages|0,00|158,29|||20260901||
ST|Stocks et production|ST202601012|20260901|355000|Stock de cafe torrefie|||TOR-167|20260901|Stock de cafe torrefie, brassin TOR-167|1905,51|0,00|||20260901||
ST|Stocks et production|ST202601012|20260901|713500|Variation des stocks de produits finis|||TOR-167|20260901|Production stockee|0,00|1905,51|||20260901||
BQ|Banque|BQ202600201|20260901|512000|Banque|||FA-2026-0088|20260901|Virement recu|2607,49|0,00|||20260901||
BQ|Banque|BQ202600201|20260901|411000|Clients|||FA-2026-0088|20260901|Client Boulangerie Saint-Jean, facture FA-2026-0088|0,00|2607,49|||20260901||
CA|Caisse|CA202600235|20260902|530000|Caisse|||CA202600235|20260902|Encaissements de la journee|576,67|0,00|||20260902||
CA|Caisse|CA202600235|20260902|701000|Ventes de cafe torrefie|||CA202600235|20260902|13.9 kg de cafe torrefie|0,00|388,93|||20260902||
CA|Caisse|CA202600235|20260902|445710|TVA collectee|||CA202600235|20260902|TVA collectee 5,5 %|0,00|21,39|||20260902||
CA|Caisse|CA202600235|20260902|706000|Prestations, bar et degustations|||CA202600235|20260902|Bar et degustations|0,00|151,23|||20260902||
CA|Caisse|CA202600235|20260902|445710|TVA collectee|||CA202600235|20260902|TVA collectee 10 %|0,00|15,12|||20260902||
ST|Stocks et production|ST202601013|20260902|713500|Variation des stocks de produits finis|||ST202601013|20260902|Destockage de produits finis|130,90|0,00|||20260902||
ST|Stocks et production|ST202601013|20260902|355000|Stock de cafe torrefie|||ST202601013|20260902|Stock de cafe torrefie|0,00|130,90|||20260902||
VE|Ventes|VE202600268|20260902|512000|Banque|||VE202600268|20260902|Encaissement Stripe|571,42|0,00|||20260902||
VE|Ventes|VE202600268|20260902|701000|Ventes de cafe torrefie|||VE202600268|20260902|19.7 kg de cafe torrefie|0,00|520,34|||20260902||
VE|Ventes|VE202600268|20260902|708500|Ports factures|||VE202600268|20260902|Ports factures|0,00|18,72|||20260902||
VE|Ventes|VE202600268|20260902|445710|TVA collectee|||VE202600268|20260902|TVA collectee 5,5 %|0,00|28,62|||20260902||
VE|Ventes|VE202600268|20260902|445710|TVA collectee|||VE202600268|20260902|TVA collectee 20 %|0,00|3,74|||20260902||
ST|Stocks et production|ST202601014|20260902|713500|Variation des stocks de produits finis|||ST202601014|20260902|Destockage de produits finis|185,08|0,00|||20260902||
ST|Stocks et production|ST202601014|20260902|355000|Stock de cafe torrefie|||ST202601014|20260902|Stock de cafe torrefie|0,00|185,08|||20260902||
VE|Ventes|VE202600269|20260902|411000|Clients|||FA-2026-0101|20260902|Client Epicerie Bonne Graine, facture FA-2026-0101|4024,05|0,00|||20260902||
VE|Ventes|VE202600269|20260902|701000|Ventes de cafe torrefie|||FA-2026-0101|20260902|248 kg de cafe torrefie|0,00|3814,27|||20260902||
VE|Ventes|VE202600269|20260902|445710|TVA collectee|||FA-2026-0101|20260902|TVA collectee 5,5 %|0,00|209,78|||20260902||
ST|Stocks et production|ST202601015|20260902|713500|Variation des stocks de produits finis|||ST202601015|20260902|Destockage de produits finis|2325,72|0,00|||20260902||
ST|Stocks et production|ST202601015|20260902|355000|Stock de cafe torrefie|||ST202601015|20260902|Stock de cafe torrefie|0,00|2325,72|||20260902||
ST|Stocks et production|ST202601016|20260902|603100|Variation des stocks de cafe vert|||TOR-168|20260902|Consommation de cafe vert|1511,07|0,00|||20260902||
ST|Stocks et production|ST202601016|20260902|310000|Stock de cafe vert|||TOR-168|20260902|Stock de cafe vert|0,00|1511,07|||20260902||
ST|Stocks et production|ST202601017|20260902|603200|Variation des stocks d'emballages|||TOR-168|20260902|Consommation d'emballages|157,26|0,00|||20260902||
ST|Stocks et production|ST202601017|20260902|320000|Stock d'emballages et fournitures|||TOR-168|20260902|Stock d'emballages|0,00|157,26|||20260902||
ST|Stocks et production|ST202601018|20260902|355000|Stock de cafe torrefie|||TOR-168|20260902|Stock de cafe torrefie, brassin TOR-168|1893,21|0,00|||20260902||
ST|Stocks et production|ST202601018|20260902|713500|Variation des stocks de produits finis|||TOR-168|20260902|Production stockee|0,00|1893,21|||20260902||
AC|Achats|AC202600044|20260903|601000|Achats de cafe vert|||LOT-033|20260903|Cafe vert Guatemala Antigua, lot LOT-033|6534,00|0,00|||20260903||
AC|Achats|AC202600044|20260903|445660|TVA deductible|||LOT-033|20260903|TVA deductible 5,5 %|359,37|0,00|||20260903||
AC|Achats|AC202600044|20260903|401000|Fournisseurs|||LOT-033|20260903|Fournisseur Belco|0,00|6893,37|||20260903||
ST|Stocks et production|ST202601019|20260903|310000|Stock de cafe vert|||LOT-033|20260903|Stock de cafe vert, lot LOT-033|6534,00|0,00|||20260903||
ST|Stocks et production|ST202601019|20260903|603100|Variation des stocks de cafe vert|||LOT-033|20260903|Variation des stocks de cafe vert|0,00|6534,00|||20260903||
CA|Caisse|CA202600236|20260903|530000|Caisse|||CA202600236|20260903|Encaissements de la journee|628,70|0,00|||20260903||
CA|Caisse|CA202600236|20260903|701000|Ventes de cafe torrefie|||CA202600236|20260903|15.1 kg de cafe torrefie|0,00|421,57|||20260903||
CA|Caisse|CA202600236|20260903|445710|TVA collectee|||CA202600236|20260903|TVA collectee 5,5 %|0,00|23,19|||20260903||
CA|Caisse|CA202600236|20260903|706000|Prestations, bar et degustations|||CA202600236|20260903|Bar et degustations|0,00|167,22|||20260903||
CA|Caisse|CA202600236|20260903|445710|TVA collectee|||CA202600236|20260903|TVA collectee 10 %|0,00|16,72|||20260903||
ST|Stocks et production|ST202601020|20260903|713500|Variation des stocks de produits finis|||ST202601020|20260903|Destockage de produits finis|141,88|0,00|||20260903||
ST|Stocks et production|ST202601020|20260903|355000|Stock de cafe torrefie|||ST202601020|20260903|Stock de cafe torrefie|0,00|141,88|||20260903||
VE|Ventes|VE202600270|20260903|512000|Banque|||VE202600270|20260903|Encaissement Stripe|541,29|0,00|||20260903||
VE|Ventes|VE202600270|20260903|701000|Ventes de cafe torrefie|||VE202600270|20260903|18.7 kg de cafe torrefie|0,00|492,89|||20260903||
VE|Ventes|VE202600270|20260903|708500|Ports factures|||VE202600270|20260903|Ports factures|0,00|17,74|||20260903||
VE|Ventes|VE202600270|20260903|445710|TVA collectee|||VE202600270|20260903|TVA collectee 5,5 %|0,00|27,11|||20260903||
VE|Ventes|VE202600270|20260903|445710|TVA collectee|||VE202600270|20260903|TVA collectee 20 %|0,00|3,55|||20260903||
ST|Stocks et production|ST202601021|20260903|713500|Variation des stocks de produits finis|||ST202601021|20260903|Destockage de produits finis|175,31|0,00|||20260903||
ST|Stocks et production|ST202601021|20260903|355000|Stock de cafe torrefie|||ST202601021|20260903|Stock de cafe torrefie|0,00|175,31|||20260903||
VE|Ventes|VE202600271|20260903|411000|Clients|||FA-2026-0102|20260903|Client Epicerie Bonne Graine, facture FA-2026-0102|4349,48|0,00|||20260903||
VE|Ventes|VE202600271|20260903|701000|Ventes de cafe torrefie|||FA-2026-0102|20260903|268 kg de cafe torrefie|0,00|4122,73|||20260903||
VE|Ventes|VE202600271|20260903|445710|TVA collectee|||FA-2026-0102|20260903|TVA collectee 5,5 %|0,00|226,75|||20260903||
ST|Stocks et production|ST202601022|20260903|713500|Variation des stocks de produits finis|||ST202601022|20260903|Destockage de produits finis|2513,80|0,00|||20260903||
ST|Stocks et production|ST202601022|20260903|355000|Stock de cafe torrefie|||ST202601022|20260903|Stock de cafe torrefie|0,00|2513,80|||20260903||
ST|Stocks et production|ST202601023|20260903|603100|Variation des stocks de cafe vert|||TOR-169|20260903|Consommation de cafe vert|1699,17|0,00|||20260903||
ST|Stocks et production|ST202601023|20260903|310000|Stock de cafe vert|||TOR-169|20260903|Stock de cafe vert|0,00|1699,17|||20260903||
ST|Stocks et production|ST202601024|20260903|603200|Variation des stocks d'emballages|||TOR-169|20260903|Consommation d'emballages|169,16|0,00|||20260903||
ST|Stocks et production|ST202601024|20260903|320000|Stock d'emballages et fournitures|||TOR-169|20260903|Stock d'emballages|0,00|169,16|||20260903||
ST|Stocks et production|ST202601025|20260903|355000|Stock de cafe torrefie|||TOR-169|20260903|Stock de cafe torrefie, brassin TOR-169|2036,41|0,00|||20260903||
ST|Stocks et production|ST202601025|20260903|713500|Variation des stocks de produits finis|||TOR-169|20260903|Production stockee|0,00|2036,41|||20260903||
CA|Caisse|CA202600237|20260904|530000|Caisse|||CA202600237|20260904|Encaissements de la journee|608,69|0,00|||20260904||
CA|Caisse|CA202600237|20260904|701000|Ventes de cafe torrefie|||CA202600237|20260904|14.9 kg de cafe torrefie|0,00|416,27|||20260904||
CA|Caisse|CA202600237|20260904|445710|TVA collectee|||CA202600237|20260904|TVA collectee 5,5 %|0,00|22,89|||20260904||
CA|Caisse|CA202600237|20260904|706000|Prestations, bar et degustations|||CA202600237|20260904|Bar et degustations|0,00|154,12|||20260904||
CA|Caisse|CA202600237|20260904|445710|TVA collectee|||CA202600237|20260904|TVA collectee 10 %|0,00|15,41|||20260904||
ST|Stocks et production|ST202601026|20260904|713500|Variation des stocks de produits finis|||ST202601026|20260904|Destockage de produits finis|140,10|0,00|||20260904||
ST|Stocks et production|ST202601026|20260904|355000|Stock de cafe torrefie|||ST202601026|20260904|Stock de cafe torrefie|0,00|140,10|||20260904||
VE|Ventes|VE202600272|20260904|512000|Banque|||VE202600272|20260904|Encaissement Stripe|569,11|0,00|||20260904||
VE|Ventes|VE202600272|20260904|701000|Ventes de cafe torrefie|||VE202600272|20260904|19.6 kg de cafe torrefie|0,00|518,23|||20260904||
VE|Ventes|VE202600272|20260904|708500|Ports factures|||VE202600272|20260904|Ports factures|0,00|18,65|||20260904||
VE|Ventes|VE202600272|20260904|445710|TVA collectee|||VE202600272|20260904|TVA collectee 5,5 %|0,00|28,50|||20260904||
VE|Ventes|VE202600272|20260904|445710|TVA collectee|||VE202600272|20260904|TVA collectee 20 %|0,00|3,73|||20260904||
ST|Stocks et production|ST202601027|20260904|713500|Variation des stocks de produits finis|||ST202601027|20260904|Destockage de produits finis|184,33|0,00|||20260904||
ST|Stocks et production|ST202601027|20260904|355000|Stock de cafe torrefie|||ST202601027|20260904|Stock de cafe torrefie|0,00|184,33|||20260904||
ST|Stocks et production|ST202601028|20260904|603100|Variation des stocks de cafe vert|||TOR-170|20260904|Consommation de cafe vert|1511,07|0,00|||20260904||
ST|Stocks et production|ST202601028|20260904|310000|Stock de cafe vert|||TOR-170|20260904|Stock de cafe vert|0,00|1511,07|||20260904||
ST|Stocks et production|ST202601029|20260904|603200|Variation des stocks d'emballages|||TOR-170|20260904|Consommation d'emballages|152,69|0,00|||20260904||
ST|Stocks et production|ST202601029|20260904|320000|Stock d'emballages et fournitures|||TOR-170|20260904|Stock d'emballages|0,00|152,69|||20260904||
ST|Stocks et production|ST202601030|20260904|355000|Stock de cafe torrefie|||TOR-170|20260904|Stock de cafe torrefie, brassin TOR-170|1838,19|0,00|||20260904||
ST|Stocks et production|ST202601030|20260904|713500|Variation des stocks de produits finis|||TOR-170|20260904|Production stockee|0,00|1838,19|||20260904||
BQ|Banque|BQ202600202|20260904|401000|Fournisseurs|||BQ202600202|20260904|Fournisseurs|9769,96|0,00|||20260904||
BQ|Banque|BQ202600202|20260904|512000|Banque|||BQ202600202|20260904|Virements emis|0,00|9769,96|||20260904||
CA|Caisse|CA202600238|20260905|530000|Caisse|||CA202600238|20260905|Encaissements de la journee|593,11|0,00|||20260905||
CA|Caisse|CA202600238|20260905|701000|Ventes de cafe torrefie|||CA202600238|20260905|13.6 kg de cafe torrefie|0,00|378,60|||20260905||
CA|Caisse|CA202600238|20260905|445710|TVA collectee|||CA202600238|20260905|TVA collectee 5,5 %|0,00|20,82|||20260905||
CA|Caisse|CA202600238|20260905|706000|Prestations, bar et degustations|||CA202600238|20260905|Bar et degustations|0,00|176,08|||20260905||
CA|Caisse|CA202600238|20260905|445710|TVA collectee|||CA202600238|20260905|TVA collectee 10 %|0,00|17,61|||20260905||
ST|Stocks et production|ST202601031|20260905|713500|Variation des stocks de produits finis|||ST202601031|20260905|Destockage de produits finis|127,42|0,00|||20260905||
ST|Stocks et production|ST202601031|20260905|355000|Stock de cafe torrefie|||ST202601031|20260905|Stock de cafe torrefie|0,00|127,42|||20260905||
CA|Caisse|CA202600239|20260907|530000|Caisse|||CA202600239|20260907|Encaissements de la journee|591,84|0,00|||20260907||
CA|Caisse|CA202600239|20260907|701000|Ventes de cafe torrefie|||CA202600239|20260907|15.9 kg de cafe torrefie|0,00|444,17|||20260907||
CA|Caisse|CA202600239|20260907|445710|TVA collectee|||CA202600239|20260907|TVA collectee 5,5 %|0,00|24,43|||20260907||
CA|Caisse|CA202600239|20260907|706000|Prestations, bar et degustations|||CA202600239|20260907|Bar et degustations|0,00|112,04|||20260907||
CA|Caisse|CA202600239|20260907|445710|TVA collectee|||CA202600239|20260907|TVA collectee 10 %|0,00|11,20|||20260907||
ST|Stocks et production|ST202601032|20260907|713500|Variation des stocks de produits finis|||ST202601032|20260907|Destockage de produits finis|149,49|0,00|||20260907||
ST|Stocks et production|ST202601032|20260907|355000|Stock de cafe torrefie|||ST202601032|20260907|Stock de cafe torrefie|0,00|149,49|||20260907||
VE|Ventes|VE202600273|20260907|512000|Banque|||VE202600273|20260907|Encaissement Stripe|457,49|0,00|||20260907||
VE|Ventes|VE202600273|20260907|701000|Ventes de cafe torrefie|||VE202600273|20260907|15.8 kg de cafe torrefie|0,00|416,59|||20260907||
VE|Ventes|VE202600273|20260907|708500|Ports factures|||VE202600273|20260907|Ports factures|0,00|14,99|||20260907||
VE|Ventes|VE202600273|20260907|445710|TVA collectee|||VE202600273|20260907|TVA collectee 5,5 %|0,00|22,91|||20260907||
VE|Ventes|VE202600273|20260907|445710|TVA collectee|||VE202600273|20260907|TVA collectee 20 %|0,00|3,00|||20260907||
ST|Stocks et production|ST202601033|20260907|713500|Variation des stocks de produits finis|||ST202601033|20260907|Destockage de produits finis|148,17|0,00|||20260907||
ST|Stocks et production|ST202601033|20260907|355000|Stock de cafe torrefie|||ST202601033|20260907|Stock de cafe torrefie|0,00|148,17|||20260907||
VE|Ventes|VE202600274|20260907|411000|Clients|||FA-2026-0103|20260907|Client Boulangerie Saint-Jean, facture FA-2026-0103|4641,61|0,00|||20260907||
VE|Ventes|VE202600274|20260907|701000|Ventes de cafe torrefie|||FA-2026-0103|20260907|286 kg de cafe torrefie|0,00|4399,63|||20260907||
VE|Ventes|VE202600274|20260907|445710|TVA collectee|||FA-2026-0103|20260907|TVA collectee 5,5 %|0,00|241,98|||20260907||
ST|Stocks et production|ST202601034|20260907|713500|Variation des stocks de produits finis|||ST202601034|20260907|Destockage de produits finis|2682,63|0,00|||20260907||
ST|Stocks et production|ST202601034|20260907|355000|Stock de cafe torrefie|||ST202601034|20260907|Stock de cafe torrefie|0,00|2682,63|||20260907||
ST|Stocks et production|ST202601035|20260907|603100|Variation des stocks de cafe vert|||TOR-171|20260907|Consommation de cafe vert|1696,29|0,00|||20260907||
ST|Stocks et production|ST202601035|20260907|310000|Stock de cafe vert|||TOR-171|20260907|Stock de cafe vert|0,00|1696,29|||20260907||
ST|Stocks et production|ST202601036|20260907|603200|Variation des stocks d'emballages|||TOR-171|20260907|Consommation d'emballages|175,40|0,00|||20260907||
ST|Stocks et production|ST202601036|20260907|320000|Stock d'emballages et fournitures|||TOR-171|20260907|Stock d'emballages|0,00|175,40|||20260907||
ST|Stocks et production|ST202601037|20260907|355000|Stock de cafe torrefie|||TOR-171|20260907|Stock de cafe torrefie, brassin TOR-171|2111,53|0,00|||20260907||
ST|Stocks et production|ST202601037|20260907|713500|Variation des stocks de produits finis|||TOR-171|20260907|Production stockee|0,00|2111,53|||20260907||
CA|Caisse|CA202600240|20260907|512000|Banque|||CA202600240|20260907|Remise de la semaine|3621,49|0,00|||20260907||
CA|Caisse|CA202600240|20260907|530000|Caisse|||CA202600240|20260907|Caisse de la boutique|0,00|3621,49|||20260907||
AC|Achats|AC202600045|20260908|602100|Achats d'emballages et fournitures|||AC202600045|20260908|Emballages et fournitures|1620,31|0,00|||20260908||
AC|Achats|AC202600045|20260908|445660|TVA deductible|||AC202600045|20260908|TVA deductible 20 %|324,06|0,00|||20260908||
AC|Achats|AC202600045|20260908|401000|Fournisseurs|||AC202600045|20260908|Fournisseur Packstore|0,00|1944,37|||20260908||
ST|Stocks et production|ST202601038|20260908|320000|Stock d'emballages et fournitures|||ST202601038|20260908|Stock d'emballages|1620,31|0,00|||20260908||
ST|Stocks et production|ST202601038|20260908|603200|Variation des stocks d'emballages|||ST202601038|20260908|Variation des stocks d'emballages|0,00|1620,31|||20260908||
CA|Caisse|CA202600241|20260908|530000|Caisse|||CA202600241|20260908|Encaissements de la journee|611,21|0,00|||20260908||
CA|Caisse|CA202600241|20260908|701000|Ventes de cafe torrefie|||CA202600241|20260908|14.3 kg de cafe torrefie|0,00|397,85|||20260908||
CA|Caisse|CA202600241|20260908|445710|TVA collectee|||CA202600241|20260908|TVA collectee 5,5 %|0,00|21,88|||20260908||
CA|Caisse|CA202600241|20260908|706000|Prestations, bar et degustations|||CA202600241|20260908|Bar et degustations|0,00|174,07|||20260908||
CA|Caisse|CA202600241|20260908|445710|TVA collectee|||CA202600241|20260908|TVA collectee 10 %|0,00|17,41|||20260908||
ST|Stocks et production|ST202601039|20260908|713500|Variation des stocks de produits finis|||ST202601039|20260908|Destockage de produits finis|133,90|0,00|||20260908||
ST|Stocks et production|ST202601039|20260908|355000|Stock de cafe torrefie|||ST202601039|20260908|Stock de cafe torrefie|0,00|133,90|||20260908||
VE|Ventes|VE202600275|20260908|512000|Banque|||VE202600275|20260908|Encaissement Stripe|493,15|0,00|||20260908||
